id	NA18855_Strain	NA19160_Strain	NA18856_Strain
ENSG00000162604	4.58606397610768	4.83676602071271	4.68726044489409
ENSG00000132849	2.62935196683455	3.27608300385823	1.33349677352724
ENSG00000132854	0.985866382947001	2.58298700227055	3.49717959783662
ENSG00000162607	4.06142105618087	4.26347175664347	4.56235511553428
ENSG00000116641	5.28614128891015	5.23610333358552	6.07244672194434
ENSG00000125703	3.15863826230124	3.32975798452343	3.05564814231793
ENSG00000088035	3.71202233079028	3.33090492785939	3.28105088228333
ENSG00000142856	1.71453512926657	1.6256816425882	3.06532215330694
ENSG00000079739	6.518773275445	6.35811944805172	5.8347334253568
ENSG00000185483	1.88374392349636	3.01686019049247	1.0096194337122
ENSG00000158966	5.91028946352254	5.7912722079458	5.91540788748734
ENSG00000162437	4.37695443748331	3.53178286469851	2.77736000962787
ENSG00000162434	7.00255327790858	7.59103943018581	7.61426761488214
ENSG00000162433	1.16205928585322	3.57965755242054	2.94732904167607
ENSG00000213625	6.84650777374809	7.29779637985527	6.93900807504787
ENSG00000198160	5.29735316161451	6.06677820480007	5.73163007555342
ENSG00000116704	5.14662059307231	4.85273229013662	5.43146276121446
ENSG00000142864	6.95398787256769	6.84775424560209	6.89007665559315
ENSG00000116717	6.5345339727098	6.3596299980212	7.17028978088144
ENSG00000172380	7.63688842432575	7.93383962461689	7.86143901104612
ENSG00000116729	7.72943857368276	8.32242155597249	8.57841261310671
ENSG00000066557	3.75511645874461	3.77167380031377	4.02450848478877
ENSG00000116754	7.06868500304644	6.93900685510282	6.82240335431347
ENSG00000118454	4.84173842156294	5.01614925262942	5.08892227735779
ENSG00000116761	3.32876332210748	3.72733658456733	4.32596383595941
ENSG00000132485	6.16562829512457	6.24977539509848	6.19926999156445
ENSG00000172260	3.15787165161648	3.77273993408624	2.19447379193056
ENSG00000254685	3.38426888780796	1.02028609498761	3.29287216193844
ENSG00000116791	5.23064357547464	1.29322149737728	4.98964389580106
ENSG00000162623	4.34651685686153	-1.35427283237621	4.32806671894105
ENSG00000137968	-0.180700159752516	-0.901786532642032	2.69274226562882
ENSG00000117054	5.21876786204781	4.8528159369926	5.00386011809106
ENSG00000137955	5.19618788436176	5.02147379515114	5.75455486245191
ENSG00000117069	4.39827636335781	5.91213877858997	4.81225473146432
ENSG00000142892	5.2549640675935	4.78369863214457	4.23627142076246
ENSG00000036549	5.31558120136183	5.42128081453892	5.39296682768705
ENSG00000077254	5.52294677908242	5.93532816509205	5.91131450675731
ENSG00000180488	5.32566586577625	5.15247409388913	5.55019907952993
ENSG00000162614	7.04608431635279	7.07661216522745	7.37632704454388
ENSG00000162613	5.78140454017892	5.59527494498729	6.11315721294626
ENSG00000162616	7.03815608645073	6.99746173402144	7.92794312626968
ENSG00000122420	4.1541245693774	4.54295276878398	-2.8912270071133
ENSG00000137959	-2.02238876124308	2.78445442937325	-4.27022249691016
ENSG00000162618	0.838392972192141	3.4523384152165	5.29927178851328
ENSG00000117114	4.45544008196679	6.14060785835101	4.90367010937425
ENSG00000137941	2.97574383950814	3.38555360731931	2.70447281018879
ENSG00000142875	5.71695832298641	5.8274547850947	5.49309992129021
ENSG00000117133	4.04800297214542	4.19987385367989	4.9533933603089
ENSG00000174021	5.90171157414979	6.09908544817197	6.41547752963659
ENSG00000117151	4.51378970842345	4.29456485282957	4.91645226050378
ENSG00000117155	3.5632745805126	4.45382292921313	5.13636914528861
ENSG00000097096	4.09110199898291	3.83309057312563	3.24247196475896
ENSG00000162642	5.4150207732538	5.32868183456178	5.30335119026351
ENSG00000142867	3.62862092859754	3.85168442456134	5.3689825749876
ENSG00000153904	6.89454078029837	6.37661131535202	7.29694406566969
ENSG00000282057	2.50714401388167	1.24296242675701	3.07215460139034
ENSG00000142871	8.23870762366692	7.30086474208028	8.57716097744488
ENSG00000117174	4.95892209883977	4.37673727678926	4.76214480822918
ENSG00000171502	2.4749766022659	1.52714558621417	0.910203349803005
ENSG00000122417	4.13036155269795	4.29287910745688	3.99884299874226
ENSG00000097033	7.4367757591251	7.41674348921168	8.2278568600481
ENSG00000183291	7.70674850237968	8.21916260372038	8.01071617797556
ENSG00000153936	5.31220284693231	5.40972098863807	5.94189539826146
ENSG00000143013	8.39965760299049	8.29216670647091	7.19729027070071
ENSG00000065243	5.40279863677487	5.57221160979407	5.86654518629085
ENSG00000137947	4.71143580088762	4.57039044580567	4.66761134630993
ENSG00000137944	4.27428764345591	4.76200742009092	4.68449635413546
ENSG00000213516	3.20285775525562	2.92859555769739	3.05947419234972
ENSG00000117226	3.73604799164288	3.17398755833119	4.54522971598819
ENSG00000117228	4.50699803610418	3.48741436579185	2.50254447393676
ENSG00000171488	2.05276656994316	0.0656294271675679	4.85878234466649
ENSG00000171492	6.46987867816886	5.23725908301694	6.28654852881418
ENSG00000162664	4.49787931201715	4.46347357938202	4.43745791632422
ENSG00000122482	5.49394744675526	5.26117205827322	5.52978441469899
ENSG00000069702	2.54099597995505	4.44550929476046	3.23410674570072
ENSG00000174842	3.07708463073558	2.89898731100673	2.96588886977341
ENSG00000122484	4.43439470229893	4.15580610979726	4.00358808467013
ENSG00000067208	6.91167749567809	6.29907064116962	6.44901039237295
ENSG00000122406	8.32062423362439	8.74862317035363	8.39518429633275
ENSG00000154511	2.81961115525936	3.79668850846471	2.96935503551822
ENSG00000143033	4.04445507533501	3.77175432201699	4.46478965880159
ENSG00000117500	5.98461850416447	6.53262586957096	6.86565604292323
ENSG00000117505	6.37878525311337	6.25557196202361	6.79907364031031
ENSG00000137942	5.4578817958255	6.13963845710709	5.78031178320358
ENSG00000137936	4.71355004645822	4.76941391329997	5.64546414057623
ENSG00000067334	5.45605019793862	5.48847343562592	5.90895540431545
ENSG00000023909	5.41129818634688	6.10362414376054	5.53141537592722
ENSG00000137962	4.61555016720088	4.92399623605985	2.89317972703671
ENSG00000117528	6.06347804458129	6.46556940364989	5.55286389302409
ENSG00000117525	8.27330244797114	8.57804175900057	7.83276884633851
ENSG00000117519	9.57176679533021	9.45258911804639	9.63460367282467
ENSG00000235501	3.23765281973938	3.49654405268079	2.51337922532258
ENSG00000172339	3.16521124773214	3.31029921608377	3.21200950601134
ENSG00000117569	2.71874550829722	2.70954191068209	2.92738074846107
ENSG00000162627	4.30955832784854	4.50209383922107	4.833902618029
ENSG00000099260	2.76858134748484	3.68235578379189	-3.48839245137549
ENSG00000162688	4.63073983096803	5.08545988740414	4.30319209002004
ENSG00000117620	4.48462560753785	4.29794756579282	4.41244827236782
ENSG00000122435	2.74861667999681	2.63515988396226	2.99943016555108
ENSG00000137992	5.13399677170898	5.23878140751758	4.85479910176614
ENSG00000137996	5.81574681931237	5.58319741554213	6.34130774655269
ENSG00000079335	3.32960641357299	2.42404202296913	3.2944924061438
ENSG00000162694	5.8680804981995	5.80189451916994	6.38691683174455
ENSG00000162695	6.01807892028856	5.72426460024708	6.36596612558114
ENSG00000117543	4.21595963068671	4.27009188586342	3.99048881367939
ENSG00000233184	2.86171546225373	2.53181579804739	2.4016880346164
ENSG00000170989	2.46359822334858	2.62141925374378	2.75128634734738
ENSG00000060718	11.0152286312812	11.5167513394961	10.0513869024684
ENSG00000185946	2.53456413356378	2.32204978815872	2.790839507772
ENSG00000198890	4.4763152426702	4.42197512333696	3.90680557680428
ENSG00000085491	5.77625852537847	5.53461723243499	6.12669040986351
ENSG00000162636	2.9469509800832	3.24227116191296	2.88935884317922
ENSG00000134186	5.33642426977231	5.38346975686152	5.78562647606294
ENSG00000116266	5.15859903196508	5.31797192636126	5.35454521126213
ENSG00000121940	4.23580914017171	4.52031003250026	4.25598346161371
ENSG00000085433	4.22144434907254	4.10202448674669	4.92027034635724
ENSG00000197780	7.09805146175074	6.9565486582031	7.18106739052063
ENSG00000215717	5.85743556317134	5.78926388628597	5.88654237737809
ENSG00000116299	2.30233359066282	1.44426263467857	2.61311420571643
ENSG00000031698	7.34509516838058	7.32869553033652	7.94293770405921
ENSG00000143126	3.13417346566466	2.25672609465919	3.33164795368478
ENSG00000134243	7.71919843330595	8.26632748258272	8.03795217233711
ENSG00000143106	6.33042821207912	6.49048436415678	6.81424589813388
ENSG00000143028	2.74432437198922	4.57023164105275	4.32246660791248
ENSG00000174151	3.85405080910494	4.19966912837732	4.28943785879582
ENSG00000065135	6.59267034075067	6.49819665753499	7.32572315859747
ENSG00000116337	6.40881619674817	6.00386886273984	6.25045902551556
ENSG00000168765	3.04691975243453	2.9298691304456	2.69411248627207
ENSG00000134202	5.52481034050058	7.03398779562575	5.31096613368643
ENSG00000184371	3.90584445077479	4.82129067196332	4.81995043765867
ENSG00000168710	7.7783799018185	7.96653809008708	7.71689149102701
ENSG00000143093	5.63371292953762	5.44191201105934	5.7227692952132
ENSG00000258634	2.695635522942	2.80588394175743	2.88796295117997
ENSG00000197106	7.32572825550027	7.06873125859093	6.49690240782323
ENSG00000116396	5.60151178519148	5.685865943198	6.27493080707322
ENSG00000162775	3.23217468466897	3.07647782609788	3.50198064174391
ENSG00000168679	3.96908824419044	5.03843914990929	5.05638647861214
ENSG00000134248	5.53380438049165	6.14225338342713	5.64287896780952
ENSG00000143125	3.33698705060105	5.44107466567563	-0.132911412464274
ENSG00000121931	3.91986829658494	3.78833334528735	4.44626165618711
ENSG00000156171	4.82393361983961	5.01092699264236	5.16004729764054
ENSG00000134255	4.43117161666541	4.38277812561704	4.47062734998485
ENSG00000116455	5.27115453055313	4.59826259994094	4.60958384179184
ENSG00000116459	6.22050166775446	6.30114181941696	6.32815649513654
ENSG00000116473	5.73334715811629	6.36996022109629	6.36481540493319
ENSG00000064703	4.9144450790127	4.56733203997683	4.81404752814349
ENSG00000171385	5.54260130669549	5.44413050258621	4.31452259083608
ENSG00000143079	5.71832718096499	5.44515789393667	6.38678511113666
ENSG00000007341	3.44569846865857	3.08354099740164	2.75183181457353
ENSG00000116489	6.72471144437437	6.88351268154466	7.13523041279595
ENSG00000155363	4.25658459068552	3.86537212262671	3.58621660370673
ENSG00000155366	6.36882166400316	6.95711284090052	7.65854893186475
ENSG00000155380	6.93103171950681	7.46263919402162	7.09469335575193
ENSG00000198799	3.82634786190359	4.11578902909644	4.13828337187919
ENSG00000081026	3.75450190836695	3.73988791429921	3.58061739569179
ENSG00000116793	5.12118074488395	5.60006992584059	4.96059023251549
ENSG00000081019	3.74732079104142	3.65362405192645	4.07500463818271
ENSG00000134262	3.67836860563866	2.91435005601498	3.33161678134555
ENSG00000118655	2.28099688361537	1.85240527516534	2.57559413775369
ENSG00000163349	6.33009956269997	6.11930040897625	6.32652389817123
ENSG00000116774	8.75080595997838	8.87236128793328	7.51550826929722
ENSG00000197323	5.11066918973332	5.00195352749658	5.11904637105227
ENSG00000116752	5.04399757614335	5.14064014768724	5.29642945173101
ENSG00000213281	6.11032328132866	6.08940994068364	6.59200607006124
ENSG00000009307	9.10532563967707	9.15000083180682	9.0446102141412
ENSG00000052723	5.91518707200662	5.80571106057432	5.7173416737572
ENSG00000173218	4.06128349609903	4.44685286094477	4.90825034551584
ENSG00000163393	3.79593137024129	4.09859653539237	5.35526220189524
ENSG00000163399	7.96682128481981	8.82032462159346	8.22749061669992
ENSG00000116815	3.34741094928871	3.42227824854303	4.38537522621775
ENSG00000134247	5.59940018993561	4.54000858752349	5.5479144439565
ENSG00000116830	3.32490747005016	3.54610888882855	2.74914026292044
ENSG00000198162	6.33793073684237	6.40213549203414	5.91962062411419
ENSG00000183508	4.46510684829633	2.95859866828859	3.19009218548212
ENSG00000196505	3.83560998563034	4.0017466483114	4.45273972621285
ENSG00000065183	5.02509841616783	4.8028850236466	5.17754068760263
ENSG00000116874	2.59787046097168	3.09116595529807	3.53574279927906
ENSG00000203857	4.56792860716458	-1.33109465677921	-1.57652741885019
ENSG00000143067	4.42369565437763	3.96792835942608	5.03666853178929
ENSG00000092621	6.69813829522244	6.70477201523902	6.28396008644169
ENSG00000134250	8.17554783277228	8.1791141218439	8.48189240662515
ENSG00000265808	7.02996011725609	7.04316792773883	6.71178519448554
ENSG00000270231	3.06814026381142	3.9806976550476	2.03232869145972
ENSG00000171943	2.60680099501121	3.02443678020569	2.43348379604102
ENSG00000266338	3.3339986290803	4.26152895410909	3.44083079602681
ENSG00000265491	5.37272449525099	6.342106835666	5.76761274481068
ENSG00000186141	4.55079432680494	5.17975518816581	5.05461458671068
ENSG00000131788	6.05038438106362	6.30452342416176	6.02901625613486
ENSG00000143127	1.86621440714756	2.84791525202238	2.82956066480217
ENSG00000131779	4.15137900116614	4.88864402168193	4.10313750178979
ENSG00000265241	4.55390696593177	5.00898275397205	4.76411877439103
ENSG00000271601	4.82926623032367	6.02560729138435	5.00665151720759
ENSG00000272031	1.23171967305997	1.49547446994029	3.18081073235108
ENSG00000121851	3.28692880432098	3.74701845786863	3.05557838905869
ENSG00000265972	6.39323512830163	6.80943337226956	6.57725269181215
ENSG00000268043	2.74827386136905	3.80927205814414	2.80630461617173
ENSG00000131791	6.87278836297746	7.59589705337366	6.43743621353329
ENSG00000131781	1.12667782331391	5.7442274520577	0.105747902593036
ENSG00000226015	-0.817952384789541	2.60900748548561	-0.352734842340113
ENSG00000131778	4.6010401999436	5.56034935221472	3.99203393383043
ENSG00000116128	4.30707862210375	4.53663990891831	3.72464754934338
ENSG00000162836	2.66853697954808	3.08018121508594	1.56405216362462
ENSG00000265107	1.18177668731497	4.62597312752866	3.73097791656112
ENSG00000263956	2.47004369423391	2.62842141913955	2.1126367083754
ENSG00000274020	0.533907917268806	3.2162859398832	1.92894299116072
ENSG00000178104	6.58814243323131	7.07703400591367	6.67130159882694
ENSG00000269713	3.53489123842463	4.09613532388114	3.04852150566778
ENSG00000261716	2.98260076771974	3.34265165651041	2.45272204692502
ENSG00000184678	4.52423280349708	5.74730167520035	4.03261438966184
ENSG00000178096	2.30305823763143	2.75708082328567	1.43062083764708
ENSG00000159164	1.208136075541	3.02971868043153	2.2980262135182
ENSG00000143368	5.10961231506103	5.81616671438591	5.28136783278872
ENSG00000264522	4.7579538576164	5.14290696504742	5.1857721458148
ENSG00000136631	5.09685720649452	5.46189350564423	5.06859492877244
ENSG00000023902	5.77234202888471	5.84533685934419	6.97601653497295
ENSG00000143401	5.85438652165704	6.19529440946563	6.17746960004044
ENSG00000117362	6.68818503390939	7.21792538900204	6.59417726167507
ENSG00000266472	5.04072585189971	5.90182090970519	5.20712494280793
ENSG00000117360	4.71257056841411	5.30346487113089	5.03178470071312
ENSG00000163125	5.31707491244876	5.78178455689428	4.96494818833728
ENSG00000143374	4.52610892209138	4.86308354968248	4.18260562344368
ENSG00000143369	7.30350769445111	5.1310602979824	6.67416764661324
ENSG00000143382	4.79115423853882	3.44757031514209	2.94340920414006
ENSG00000143384	8.30348397407622	8.66699995893016	8.62842874726211
ENSG00000143420	6.03731653113243	6.83853610226512	5.90123884020037
ENSG00000143457	5.7584573663242	6.24187511834588	5.08918051377663
ENSG00000143437	5.87481474812795	6.64085149631005	5.55819932424002
ENSG00000143379	4.38398403422037	5.02190803697209	3.85772793355457
ENSG00000143418	6.33110949083714	6.72501324606885	6.51143299090139
ENSG00000143409	2.8067200823121	3.02755498363593	2.26360755259204
ENSG00000143363	4.86568462425605	5.3904531803972	4.22107529736451
ENSG00000143443	1.81983635505244	2.59036514276528	0.852887415055082
ENSG00000197622	6.17817367118631	6.76534010067424	6.95054572911767
ENSG00000213190	6.13558178390449	6.12786782022593	7.16708165509033
ENSG00000143458	3.2005883459184	3.89197962697247	2.82254614869152
ENSG00000143434	2.05918599472979	2.92597720787238	1.78582077922347
ENSG00000163156	4.60774060845945	5.24499402926819	4.8496077336441
ENSG00000163155	3.67878745916658	4.1316778724234	3.19493574276989
ENSG00000163159	4.87888830776244	5.37931960101559	4.96258857056468
ENSG00000143398	5.91156441627766	6.32620303828401	6.04025505364759
ENSG00000159352	6.27787227999039	6.63497721815527	6.33546128293355
ENSG00000143373	4.2518018473898	4.82748264928467	4.01271834262208
ENSG00000143393	6.37928324132591	6.83940617481404	6.1678584738654
ENSG00000143390	5.33074890316481	5.8588716786019	4.27846946511577
ENSG00000143416	1.69038673221936	3.04418700008486	0.985824284358863
ENSG00000159377	7.04647167839854	7.82240476205734	7.45970682604864
ENSG00000143442	5.53901159710652	5.86007424774579	5.39247051000372
ENSG00000143367	5.93391975006659	5.38931134254362	5.57878647983312
ENSG00000143376	5.42351377625702	5.91909005428597	5.11199509101074
ENSG00000143436	3.97232605327154	4.57869266889763	4.46260911884187
ENSG00000182134	0.347807420494532	3.02785174868962	0.906222366035238
ENSG00000159445	3.0271012751658	3.88331268624884	2.9144826040006
ENSG00000197747	8.05110039336352	8.31470339644421	8.38310537459102
ENSG00000163191	8.52223867838763	9.12470118940399	9.00592042891309
